Orthogroup	PbergheiANKA	Pfalciparum3D7
OG0004568	PBANKA_0929400	PF3D7_1118700
OG0004569	PBANKA_0929300	PF3D7_1118800
OG0004570	PBANKA_0928400	PF3D7_1119700
OG0004571	PBANKA_0928300	PF3D7_1119900
OG0004572	PBANKA_0928000	PF3D7_1120200
OG0004573	PBANKA_0926700	PF3D7_1121600
OG0004574	PBANKA_0926000	PF3D7_1122300
OG0004575	PBANKA_0925900	PF3D7_1122400
OG0004576	PBANKA_0925700	PF3D7_1122600
OG0004577	PBANKA_0925600	PF3D7_1122700
OG0004578	PBANKA_0924800	PF3D7_1123500
OG0004579	PBANKA_0922000	PF3D7_1126300
OG0004580	PBANKA_0921700	PF3D7_1126700
OG0004581	PBANKA_0920500	PF3D7_1127900
OG0004582	PBANKA_0920100	PF3D7_1128100
OG0004583	PBANKA_0919900	PF3D7_1128300
OG0004584	PBANKA_0919100	PF3D7_1129100
OG0004585	PBANKA_0918400	PF3D7_1129800
OG0004586	PBANKA_0917800	PF3D7_1130500
OG0004587	PBANKA_0917300	PF3D7_1130900
OG0004588	PBANKA_0917100	PF3D7_1131100
OG0004589	PBANKA_0917000	PF3D7_1131200
OG0004590	PBANKA_0916800	PF3D7_1131400
OG0004591	PBANKA_0916700	PF3D7_1131500
OG0004592	PBANKA_0916500	PF3D7_1131900
OG0004593	PBANKA_0915900	PF3D7_1132500
OG0004594	PBANKA_0914900	PF3D7_1133500
OG0004595	PBANKA_0914800	PF3D7_1133600
OG0004596	PBANKA_0914500	PF3D7_1133900
OG0004597	PBANKA_0913600	PF3D7_1134900
OG0004598	PBANKA_0913200	PF3D7_1135300
OG0004599	PBANKA_0912200	PF3D7_1136400
OG0004600	PBANKA_0912000	PF3D7_1136600
OG0004601	PBANKA_0911100	PF3D7_1137600
OG0004602	PBANKA_0910900	PF3D7_1137800
OG0004603	PBANKA_0910800	PF3D7_1137900
OG0004604	PBANKA_0910700	PF3D7_1138000
OG0004605	PBANKA_0910000	PF3D7_1138700
OG0004606	PBANKA_0909200	PF3D7_1139800
OG0004607	PBANKA_0908700	PF3D7_1140300
OG0004608	PBANKA_0908400	PF3D7_1140600
OG0004609	PBANKA_0908200	PF3D7_1140800
OG0004610	PBANKA_0908000	PF3D7_1141000
OG0004611	PBANKA_0907500	PF3D7_1141500
OG0004612	PBANKA_0906100	PF3D7_1142900
OG0004613	PBANKA_0905500	PF3D7_1143500
OG0004614	PBANKA_0904800	PF3D7_1144200
OG0004615	PBANKA_0904000	PF3D7_1145000
OG0004616	PBANKA_0903100	PF3D7_1145900
OG0004617	PBANKA_0600600	PF3D7_1201600
OG0004618	PBANKA_0600700	PF3D7_1201700
OG0004619	PBANKA_0601800	PF3D7_1202800
OG0004620	PBANKA_0602100	PF3D7_1203100
OG0004621	PBANKA_0602900	PF3D7_1204000
OG0004622	PBANKA_0603000	PF3D7_1204100
OG0004623	PBANKA_0603100	PF3D7_1204200
OG0004624	PBANKA_0603400	PF3D7_1204500
OG0004625	PBANKA_0604900	PF3D7_1206300
OG0004626	PBANKA_0605400	PF3D7_1206800
OG0004627	PBANKA_0605500	PF3D7_1206900
OG0004628	PBANKA_0605600	PF3D7_1207000
OG0004629	PBANKA_0605900	PF3D7_1207400
OG0004630	PBANKA_0606600	PF3D7_1208100
OG0004631	PBANKA_0607000	PF3D7_1208500
OG0004632	PBANKA_0608700	PF3D7_1210300
OG0004633	PBANKA_0609000	PF3D7_1210500
OG0004634	PBANKA_0609200	PF3D7_1210700
OG0004635	PBANKA_0609600	PF3D7_1211100
OG0004636	PBANKA_0609700	PF3D7_1211200
OG0004637	PBANKA_1430600	PF3D7_1214800
OG0004638	PBANKA_1431400	PF3D7_1215700
OG0004639	PBANKA_1432100	PF3D7_1216400
OG0004640	PBANKA_1432200	PF3D7_1216500
OG0004641	PBANKA_1432300	PF3D7_1216600
OG0004642	PBANKA_1433100	PF3D7_1217500
OG0004643	PBANKA_1433300	PF3D7_1217700
OG0004644	PBANKA_1433600	PF3D7_1218000
OG0004645	PBANKA_1435900	PF3D7_1220700
OG0004646	PBANKA_1436300	PF3D7_1221100
OG0004647	PBANKA_1436400	PF3D7_1221200
OG0004648	PBANKA_1437100	PF3D7_1221900
OG0004649	PBANKA_1439100	PF3D7_1224200
OG0004650	PBANKA_1439600	PF3D7_1224700
OG0004651	PBANKA_1439900	PF3D7_1225000
OG0004652	PBANKA_1440500	PF3D7_1225600
OG0004653	PBANKA_1440800	PF3D7_1225900
OG0004654	PBANKA_1441000	PF3D7_1226100
OG0004655	PBANKA_1441700	PF3D7_1226900
OG0004656	PBANKA_1441800	PF3D7_1227000
OG0004657	PBANKA_1442100	PF3D7_1227300
OG0004658	PBANKA_1442300	PF3D7_1227600
OG0004659	PBANKA_1442400	PF3D7_1227700
OG0004660	PBANKA_1442900	PF3D7_1228200
OG0004661	PBANKA_1443500	PF3D7_1228800
OG0004662	PBANKA_1443600	PF3D7_1229000
OG0004663	PBANKA_1443900	PF3D7_1229300
OG0004664	PBANKA_1445200	PF3D7_1230500
OG0004665	PBANKA_1445700	PF3D7_1231000
OG0004666	PBANKA_1445900	PF3D7_1231200
OG0004667	PBANKA_1447200	PF3D7_1232500
OG0004668	PBANKA_1447300	PF3D7_1232600
OG0004669	PBANKA_1448100	PF3D7_1233400
OG0004670	PBANKA_1448300	PF3D7_1233700
OG0004671	PBANKA_1449000	PF3D7_1234400
OG0004672	PBANKA_1449200	PF3D7_1234600
OG0004673	PBANKA_1450600	PF3D7_1236000
OG0004674	PBANKA_1451000	PF3D7_1236400
OG0004675	PBANKA_1451500	PF3D7_1236900
OG0004676	PBANKA_1452900	PF3D7_1238400
OG0004677	PBANKA_1454900	PF3D7_1241500
OG0004678	PBANKA_1455400	PF3D7_1242000
OG0004679	PBANKA_1455700	PF3D7_1242300
OG0004680	PBANKA_1455800	PF3D7_1242400
OG0004681	PBANKA_1456700	PF3D7_1243300
OG0004682	PBANKA_1458100	PF3D7_1244900
OG0004683	PBANKA_1458200	PF3D7_1245000
OG0004684	PBANKA_1458400	PF3D7_1245200
OG0004685	PBANKA_1459100	PF3D7_1246000
OG0004686	PBANKA_1460600	PF3D7_1247600
OG0004687	PBANKA_1460900	PF3D7_1248000
OG0004688	PBANKA_1461300	PF3D7_1248400
OG0004689	PBANKA_1461700	PF3D7_1248800
OG0004690	PBANKA_1462100	PF3D7_1249200
OG0004691	PBANKA_1462500	PF3D7_1249600
OG0004692	PBANKA_1462600	PF3D7_1249700
OG0004693	PBANKA_1463000	PF3D7_1250100
OG0004694	PBANKA_1463300	PF3D7_1250400
OG0004695	PBANKA_1464800	PF3D7_1251800
OG0004696	PBANKA_1464900	PF3D7_1252100
OG0004697	PBANKA_1400800	PF3D7_1302200
OG0004698	PBANKA_1402800	PF3D7_1304300
OG0004699	PBANKA_1403600	PF3D7_1305100
OG0004700	PBANKA_1405900	PF3D7_1307400
OG0004701	PBANKA_1406900	PF3D7_1308400
OG0004702	PBANKA_1407100	PF3D7_1308600
OG0004703	PBANKA_1407500	PF3D7_1309000
OG0004704	PBANKA_1408400	PF3D7_1309900
OG0004705	PBANKA_1408600	PF3D7_1310100
OG0004706	PBANKA_1408700	PF3D7_1310200
OG0004707	PBANKA_1408800	PF3D7_1310300
OG0004708	PBANKA_1408900	PF3D7_1310400
OG0004709	PBANKA_1409000	PF3D7_1310500
OG0004710	PBANKA_1409600	PF3D7_1311100
OG0004711	PBANKA_1411500	PF3D7_1313100
OG0004712	PBANKA_1412200	PF3D7_1313800
OG0004713	PBANKA_1412500	PF3D7_1314100
OG0004714	PBANKA_1412600	PF3D7_1314200
OG0004715	PBANKA_1413500	PF3D7_1315000
OG0004716	PBANKA_1414800	PF3D7_1316300
OG0004717	PBANKA_1416200	PF3D7_1317700
OG0004718	PBANKA_1416800	PF3D7_1318300
OG0004719	PBANKA_1417400	PF3D7_1318900
OG0004720	PBANKA_1418100	PF3D7_1319600
OG0004721	PBANKA_1419300	PF3D7_1321000
OG0004722	PBANKA_1419600	PF3D7_1321300
OG0004723	PBANKA_1337500	PF3D7_1322200
OG0004724	PBANKA_1337600	PF3D7_1322300
OG0004725	PBANKA_1337700	PF3D7_1322400
OG0004726	PBANKA_1339300	PF3D7_1324100
OG0004727	PBANKA_1339800	PF3D7_1324600
OG0004728	PBANKA_1340900	PF3D7_1325800
OG0004729	PBANKA_1341000	PF3D7_1325900
OG0004730	PBANKA_1341100	PF3D7_1326000
OG0004731	PBANKA_1341200	PF3D7_1326100
OG0004732	PBANKA_1341400	PF3D7_1326200
OG0004733	PBANKA_1342000	PF3D7_1326800
OG0004734	PBANKA_1342100	PF3D7_1326900
OG0004735	PBANKA_1342200	PF3D7_1327000
OG0004736	PBANKA_1342500	PF3D7_1327300
OG0004737	PBANKA_1342600	PF3D7_1327400
OG0004738	PBANKA_1342700	PF3D7_1327500
OG0004739	PBANKA_1343100	PF3D7_1327900
OG0004740	PBANKA_1343400	PF3D7_1328200
OG0004741	PBANKA_1343700	PF3D7_1328600
OG0004742	PBANKA_1344700	PF3D7_1329700
OG0004743	PBANKA_1344800	PF3D7_1329800
OG0004744	PBANKA_1345100	PF3D7_1330100
OG0004745	PBANKA_1345200	PF3D7_1330200
OG0004746	PBANKA_1345800	PF3D7_1330800
OG0004747	PBANKA_1346100	PF3D7_1331200
OG0004748	PBANKA_1346400	PF3D7_1331500
OG0004749	PBANKA_1347900	PF3D7_1333200
OG0004750	PBANKA_1348300	PF3D7_1333600
OG0004751	PBANKA_1348500	PF3D7_1333800
OG0004752	PBANKA_1349500	PF3D7_1335600
OG0004753	PBANKA_1349600	PF3D7_1335700
OG0004754	PBANKA_1349700	PF3D7_1335800
OG0004755	PBANKA_1349900	PF3D7_1336000
OG0004756	PBANKA_1350100	PF3D7_1336200
OG0004757	PBANKA_1350200	PF3D7_1336300
OG0004758	PBANKA_1351200	PF3D7_1337400
OG0004759	PBANKA_1351300	PF3D7_1337500
OG0004760	PBANKA_1352200	PF3D7_1338500
OG0004761	PBANKA_1353400	PF3D7_1340000
OG0004762	PBANKA_1353900	PF3D7_1340500
OG0004763	PBANKA_1354800	PF3D7_1341700
OG0004764	PBANKA_1355300	PF3D7_1342200
OG0004765	PBANKA_1355600	PF3D7_1342500
OG0004766	PBANKA_1356100	PF3D7_1343100
OG0004767	PBANKA_1356300	PF3D7_1343300
OG0004768	PBANKA_1357400	PF3D7_1344500
OG0004769	PBANKA_1357600	PF3D7_1344700
OG0004770	PBANKA_1357800	PF3D7_1344900
OG0004771	PBANKA_1358000	PF3D7_1345100
OG0004772	PBANKA_1358300	PF3D7_1345400
OG0004773	PBANKA_1358800	PF3D7_1345900
OG0004774	PBANKA_1359200	PF3D7_1346300
OG0004775	PBANKA_1359400	PF3D7_1346500
OG0004776	PBANKA_1359600	PF3D7_1346700
OG0004777	PBANKA_1359800	PF3D7_1346900
OG0004778	PBANKA_1360800	PF3D7_1348000
OG0004779	PBANKA_1361600	PF3D7_1348800
OG0004780	PBANKA_1361700	PF3D7_1348900
OG0004781	PBANKA_1361800	PF3D7_1349000
OG0004782	PBANKA_1362400	PF3D7_1349600
OG0004783	PBANKA_1362700	PF3D7_1349900
OG0004784	PBANKA_1362800	PF3D7_1350000
OG0004785	PBANKA_1363400	PF3D7_1350600
OG0004786	PBANKA_1363600	PF3D7_1350800
OG0004787	PBANKA_1364100	PF3D7_1351300
OG0004788	PBANKA_1364400	PF3D7_1351700
OG0004789	PBANKA_1364900	PF3D7_1352200
OG0004790	PBANKA_1365000	PF3D7_1352300
OG0004791	PBANKA_1365100	PF3D7_1352400
OG0004792	PBANKA_1131200	PF3D7_1354600
OG0004793	PBANKA_1131300	PF3D7_1354700
OG0004794	PBANKA_1132800	PF3D7_1356500
OG0004795	PBANKA_1134500	PF3D7_1358200
OG0004796	PBANKA_1134600	PF3D7_1358300
OG0004797	PBANKA_1134700	PF3D7_1358400
OG0004798	PBANKA_1135300	PF3D7_1359000
OG0004799	PBANKA_1135800	PF3D7_1359500
OG0004800	PBANKA_1135900	PF3D7_1359700
OG0004801	PBANKA_1136500	PF3D7_1360300
OG0004802	PBANKA_1136700	PF3D7_1360500
OG0004803	PBANKA_1137300	PF3D7_1361200
OG0004804	PBANKA_1138800	PF3D7_1362800
OG0004805	PBANKA_1139100	PF3D7_1363100
OG0004806	PBANKA_1139600	PF3D7_1363600
OG0004807	PBANKA_1140300	PF3D7_1364400
OG0004808	PBANKA_1140800	PF3D7_1365000
OG0004809	PBANKA_1141100	PF3D7_1365300
OG0004810	PBANKA_1141800	PF3D7_1366000
OG0004811	PBANKA_1142600	PF3D7_1366700
OG0004812	PBANKA_1143200	PF3D7_1367300
OG0004813	PBANKA_1143700	PF3D7_1367800
OG0004814	PBANKA_1145300	PF3D7_1369400
OG0004815	PBANKA_1145500	PF3D7_1369500
OG0004816	PBANKA_1145600	PF3D7_1369600
OG0004817	PBANKA_1039000	PF3D7_1403000
OG0004818	PBANKA_1038800	PF3D7_1403200
OG0004819	PBANKA_1038700	PF3D7_1403300
OG0004820	PBANKA_1038100	PF3D7_1404000
OG0004821	PBANKA_1037800	PF3D7_1404300
OG0004822	PBANKA_1037300	PF3D7_1404900
OG0004823	PBANKA_1034800	PF3D7_1407400
OG0004824	PBANKA_1033700	PF3D7_1408800
OG0004825	PBANKA_1032400	PF3D7_1410100
OG0004826	PBANKA_1032200	PF3D7_1410300
OG0004827	PBANKA_1032100	PF3D7_1410400
OG0004828	PBANKA_1031800	PF3D7_1410700
OG0004829	PBANKA_1031300	PF3D7_1411200
OG0004830	PBANKA_1030500	PF3D7_1412100
OG0004831	PBANKA_1030400	PF3D7_1412200
OG0004832	PBANKA_1029600	PF3D7_1413000
OG0004833	PBANKA_1029000	PF3D7_1413700
OG0004834	PBANKA_1028500	PF3D7_1414200
OG0004835	PBANKA_1027200	PF3D7_1415500
OG0004836	PBANKA_1026300	PF3D7_1416400
OG0004837	PBANKA_1025600	PF3D7_1417100
OG0004838	PBANKA_1024500	PF3D7_1418200
OG0004839	PBANKA_1024400	PF3D7_1418300
OG0004840	PBANKA_1024200	PF3D7_1419000
OG0004841	PBANKA_1024000	PF3D7_1419200
OG0004842	PBANKA_1023700	PF3D7_1419500
OG0004843	PBANKA_1023600	PF3D7_1419600
OG0004844	PBANKA_1023500	PF3D7_1419700
OG0004845	PBANKA_1022500	PF3D7_1420700
OG0004846	PBANKA_1022100	PF3D7_1421100
OG0004847	PBANKA_1021700	PF3D7_1421600
OG0004848	PBANKA_1021100	PF3D7_1422300
OG0004849	PBANKA_1021000	PF3D7_1422400
OG0004850	PBANKA_1020800	PF3D7_1422600
OG0004851	PBANKA_1020500	PF3D7_1422900
OG0004852	PBANKA_1020300	PF3D7_1423100
OG0004853	PBANKA_1019700	PF3D7_1423700
OG0004854	PBANKA_1019300	PF3D7_1425200
OG0004855	PBANKA_1019200	PF3D7_1425300
OG0004856	PBANKA_1018700	PF3D7_1425900
OG0004857	PBANKA_1017600	PF3D7_1427000
OG0004858	PBANKA_1017300	PF3D7_1427300
OG0004859	PBANKA_1016600	PF3D7_1428000
OG0004860	PBANKA_1016500	PF3D7_1428100
OG0004861	PBANKA_1015800	PF3D7_1428900
OG0004862	PBANKA_1015100	PF3D7_1429600
OG0004863	PBANKA_1013900	PF3D7_1430800
OG0004864	PBANKA_1012900	PF3D7_1432000
OG0004865	PBANKA_1010900	PF3D7_1433900
OG0004866	PBANKA_1009900	PF3D7_1434900
OG0004867	PBANKA_1009700	PF3D7_1435100
OG0004868	PBANKA_1009400	PF3D7_1435400
OG0004869	PBANKA_1009300	PF3D7_1435500
OG0004870	PBANKA_1009200	PF3D7_1435600
OG0004871	PBANKA_1008700	PF3D7_1436100
OG0004872	PBANKA_0611300	PF3D7_1437500
OG0004873	PBANKA_1302300	PF3D7_1438400
OG0004874	PBANKA_1303100	PF3D7_1439200
OG0004875	PBANKA_1304000	PF3D7_1440100
OG0004876	PBANKA_1304500	PF3D7_1440600
OG0004877	PBANKA_1304600	PF3D7_1440700
OG0004878	PBANKA_1304800	PF3D7_1440900
OG0004879	PBANKA_1305400	PF3D7_1441500
OG0004880	PBANKA_1307000	PF3D7_1443100
OG0004881	PBANKA_1307300	PF3D7_1443400
OG0004882	PBANKA_1307900	PF3D7_1444000
OG0004883	PBANKA_1308300	PF3D7_1444400
OG0004884	PBANKA_1309500	PF3D7_1445700
OG0004885	PBANKA_1309600	PF3D7_1445800
OG0004886	PBANKA_1310200	PF3D7_1446500
OG0004887	PBANKA_1310500	PF3D7_1446700
OG0004888	PBANKA_1310900	PF3D7_1447100
OG0004889	PBANKA_1311900	PF3D7_1448100
OG0004890	PBANKA_1312700	PF3D7_1449000
OG0004891	PBANKA_1314700	PF3D7_1451000
OG0004892	PBANKA_1314900	PF3D7_1451200
OG0004893	PBANKA_1315900	PF3D7_1452200
OG0004894	PBANKA_1316100	PF3D7_1452400
OG0004895	PBANKA_1316300	PF3D7_1452600
OG0004896	PBANKA_1316700	PF3D7_1453000
OG0004897	PBANKA_1316900	PF3D7_1453200
OG0004898	PBANKA_1317100	PF3D7_1453400
OG0004899	PBANKA_1317900	PF3D7_1454200
OG0004900	PBANKA_1318500	PF3D7_1454800
OG0004901	PBANKA_1318600	PF3D7_1454900
OG0004902	PBANKA_1319800	PF3D7_1456100
OG0004903	PBANKA_1320000	PF3D7_1456300
OG0004904	PBANKA_1320100	PF3D7_1456400
OG0004905	PBANKA_1320200	PF3D7_1456500
OG0004906	PBANKA_1321300	PF3D7_1457600
OG0004907	PBANKA_1321400	PF3D7_1457700
OG0004908	PBANKA_1321500	PF3D7_1457800
OG0004909	PBANKA_1321900	PF3D7_1458200
OG0004910	PBANKA_1322200	PF3D7_1458500
OG0004911	PBANKA_1322300	PF3D7_1458600
OG0004912	PBANKA_1323100	PF3D7_1459500
OG0004913	PBANKA_1323500	PF3D7_1459900
OG0004914	PBANKA_1324700	PF3D7_1461000
OG0004915	PBANKA_1325800	PF3D7_1462100
OG0004916	PBANKA_1326200	PF3D7_1462600
OG0004917	PBANKA_1327080	PF3D7_1463600
OG0004918	PBANKA_1327500	PF3D7_1464100
OG0004919	PBANKA_1327600	PF3D7_1464200
OG0004920	PBANKA_1327700	PF3D7_1464300
OG0004921	PBANKA_1328500	PF3D7_1465100
OG0004922	PBANKA_1329000	PF3D7_1465600
OG0004923	PBANKA_1329200	PF3D7_1465800
OG0004924	PBANKA_1330200	PF3D7_1466800
OG0004925	PBANKA_1332100	PF3D7_1468900
OG0004926	PBANKA_1332600	PF3D7_1469500
OG0004927	PBANKA_1333000	PF3D7_1469800
OG0004928	PBANKA_1333300	PF3D7_1470100
OG0004929	PBANKA_1333500	PF3D7_1470300
OG0004930	PBANKA_1333700	PF3D7_1470500
OG0004931	PBANKA_1333900	PF3D7_1470700
OG0004932	PBANKA_1334000	PF3D7_1470800
OG0004933	PBANKA_1334300	PF3D7_1471100
OG0004934	PBANKA_1335700	PF3D7_1472500
OG0004935	PBANKA_1336200	PF3D7_1473000
OG0004936	PBANKA_1336700	PF3D7_1473500
OG0004937	PBANKA_1301500	PF3D7_1474700
OG0004938	PBANKA_1301200	PF3D7_1475000
OG0004939	PBANKA_1301100	PF3D7_1475100
OG0005024	PBANKA_0934800	PF3D7_1112800
OG0005026	PBANKA_1331000	PF3D7_1467700
OG0005031	PBANKA_0209500	PF3D7_0103600
OG0005032	PBANKA_0206400	PF3D7_0106900
OG0005033	PBANKA_0202200	PF3D7_0111600
OG0005035	PBANKA_0301000	PF3D7_0203000
OG0005036	PBANKA_0302800	PF3D7_0205100
OG0005037	PBANKA_0306100	PF3D7_0209000
OG0005038	PBANKA_0312200	PF3D7_0215500
OG0005039	PBANKA_0315700	PF3D7_0219300
OG0005040	PBANKA_0408800	PF3D7_0310800
OG0005041	PBANKA_0409000	PF3D7_0311000
OG0005042	PBANKA_0411300	PF3D7_0313600
OG0005043	PBANKA_0412600	PF3D7_0314900
OG0005044	PBANKA_0808100	PF3D7_0317100
OG0005045	PBANKA_0808000	PF3D7_0317200
OG0005046	PBANKA_0807200	PF3D7_0318000
OG0005047	PBANKA_1217100	PF3D7_0321400
OG0005048	PBANKA_1001700	PF3D7_0404000
OG0005049	PBANKA_1004600	PF3D7_0407000
OG0005050	PBANKA_1005600	PF3D7_0408000
OG0005051	PBANKA_1006200	PF3D7_0408600
OG0005052	PBANKA_1006400	PF3D7_0408800
OG0005053	PBANKA_1007900	PF3D7_0410500
OG0005054	PBANKA_0612200	PF3D7_0410800
OG0005055	PBANKA_0612700	PF3D7_0411300
OG0005056	PBANKA_0612900	PF3D7_0411700
OG0005057	PBANKA_0522200	PF3D7_0421800
OG0005058	PBANKA_1106800	PF3D7_0507200
OG0005059	PBANKA_1109500	PF3D7_0509900
OG0005060	PBANKA_1112100	PF3D7_0512450
OG0005061	PBANKA_1114300	PF3D7_0514700
OG0005062	PBANKA_1239100	PF3D7_0524300
OG0005063	PBANKA_1244700	PF3D7_0530300
OG0005064	PBANKA_1244800	PF3D7_0530400
OG0005065	PBANKA_1244900	PF3D7_0530500
OG0005066	PBANKA_1245500	PF3D7_0531100
OG0005067	PBANKA_1245700	PF3D7_0531300
OG0005068	PBANKA_1245800	PF3D7_0531400
OG0005069	PBANKA_0101100	PF3D7_0602300
OG0005070	PBANKA_0104200	PF3D7_0605400
OG0005071	PBANKA_0107200	PF3D7_0608600
OG0005072	PBANKA_0110800	PF3D7_0612500
OG0005073	PBANKA_0111000	PF3D7_0612700
OG0005074	PBANKA_1123700	PF3D7_0624800
OG0005075	PBANKA_0801300	PF3D7_0703600
OG0005076	PBANKA_0802200	PF3D7_0704500
OG0005077	PBANKA_0804100	PF3D7_0706500
OG0005078	PBANKA_1221800	PF3D7_0711200
OG0005079	PBANKA_1221900	PF3D7_0711300
OG0005080	PBANKA_1420100	PF3D7_0713500
OG0005081	PBANKA_1421700	PF3D7_0715400
OG0005082	PBANKA_0613800	PF3D7_0716100
OG0005083	PBANKA_0614000	PF3D7_0716300
OG0005084	PBANKA_0621500	PF3D7_0724000
OG0005085	PBANKA_0212600	PF3D7_0728500
OG0005086	PBANKA_1227500	PF3D7_0802700
OG0005087	PBANKA_1224600	PF3D7_0806100
OG0005088	PBANKA_1426800	PF3D7_0810700
OG0005089	PBANKA_0715300	PF3D7_0815500
OG0005090	PBANKA_0715100	PF3D7_0815700
OG0005091	PBANKA_0709400	PF3D7_0821400
OG0005092	PBANKA_0706900	PF3D7_0823700
OG0005093	PBANKA_0416700	PF3D7_0904700
OG0005094	PBANKA_0416400	PF3D7_0905000
OG0005095	PBANKA_0813300	PF3D7_0912200
OG0005096	PBANKA_0818200	PF3D7_0917200
OG0005097	PBANKA_0832000	PF3D7_0931200
OG0005098	PBANKA_0834200	PF3D7_0933400
OG0005099	PBANKA_1205700	PF3D7_1007500
OG0005100	PBANKA_1211200	PF3D7_1012800
OG0005101	PBANKA_1212200	PF3D7_1013800
OG0005102	PBANKA_1213200	PF3D7_1014800
OG0005103	PBANKA_1213300	PF3D7_1014900
OG0005104	PBANKA_1213800	PF3D7_1015400
OG0005105	PBANKA_0501800	PF3D7_1017500
OG0005106	PBANKA_0511600	PF3D7_1027500
OG0005107	PBANKA_0513300	PF3D7_1029300
OG0005108	PBANKA_0521000	PF3D7_1038100
OG0005109	PBANKA_0941700	PF3D7_1105200
OG0005110	PBANKA_0941000	PF3D7_1105900
OG0005111	PBANKA_0940000	PF3D7_1106900
OG0005112	PBANKA_0937900	PF3D7_1109200
OG0005113	PBANKA_0932000	PF3D7_1116000
OG0005114	PBANKA_1424100	PF3D7_1126400
OG0005115	PBANKA_0918600	PF3D7_1129600
OG0005116	PBANKA_0914200	PF3D7_1134200
OG0005117	PBANKA_0912800	PF3D7_1135800
OG0005118	PBANKA_0906800	PF3D7_1142200
OG0005119	PBANKA_0905400	PF3D7_1143600
OG0005120	PBANKA_0902800	PF3D7_1146200
OG0005121	PBANKA_0606300	PF3D7_1207800
OG0005122	PBANKA_0606400	PF3D7_1207900
OG0005123	PBANKA_0608100	PF3D7_1209700
OG0005124	PBANKA_1429100	PF3D7_1213300
OG0005125	PBANKA_1433900	PF3D7_1218300
OG0005126	PBANKA_1434500	PF3D7_1218900
OG0005127	PBANKA_1435400	PF3D7_1220200
OG0005128	PBANKA_1437700	PF3D7_1222800
OG0005129	PBANKA_1437800	PF3D7_1222900
OG0005130	PBANKA_1437900	PF3D7_1223000
OG0005131	PBANKA_1438500	PF3D7_1223600
OG0005132	PBANKA_1440300	PF3D7_1225400
OG0005133	PBANKA_1443300	PF3D7_1228600
OG0005134	PBANKA_1449100	PF3D7_1234500
OG0005135	PBANKA_1451100	PF3D7_1236500
OG0005136	PBANKA_1452700	PF3D7_1238200
OG0005137	PBANKA_1454200	PF3D7_1239800
OG0005138	PBANKA_1459000	PF3D7_1245900
OG0005139	PBANKA_1461900	PF3D7_1249000
OG0005141	PBANKA_1404000	PF3D7_1305500
OG0005142	PBANKA_1404200	PF3D7_1305700
OG0005143	PBANKA_1404300	PF3D7_1305800
OG0005144	PBANKA_1406000	PF3D7_1307500
OG0005145	PBANKA_1415900	PF3D7_1317400
OG0005146	PBANKA_1417000	PF3D7_1318500
OG0005147	PBANKA_1417700	PF3D7_1319200
OG0005149	PBANKA_1344900	PF3D7_1329900
OG0005150	PBANKA_1348200	PF3D7_1333500
OG0005151	PBANKA_1361400	PF3D7_1348600
OG0005152	PBANKA_1136600	PF3D7_1360400
OG0005153	PBANKA_1137400	PF3D7_1361300
OG0005154	PBANKA_1138600	PF3D7_1362600
OG0005155	PBANKA_1143800	PF3D7_1367900
OG0005156	PBANKA_1144200	PF3D7_1368300
OG0005157	PBANKA_1144300	PF3D7_1368400
OG0005158	PBANKA_1144400	PF3D7_1368500
OG0005159	PBANKA_1145000	PF3D7_1369100
OG0005160	PBANKA_1145100	PF3D7_1369200
OG0005161	PBANKA_1145200	PF3D7_1369300
OG0005164	PBANKA_1040000	PF3D7_1401900
OG0005165	PBANKA_1039100	PF3D7_1402900
OG0005166	PBANKA_1035800	PF3D7_1406400
OG0005167	PBANKA_1029500	PF3D7_1413100
OG0005168	PBANKA_1027300	PF3D7_1415400
OG0005169	PBANKA_1022400	PF3D7_1420800
OG0005170	PBANKA_1021600	PF3D7_1421800
OG0005171	PBANKA_1021200	PF3D7_1422200
OG0005172	PBANKA_1020000	PF3D7_1423400
OG0005173	PBANKA_1012300	PF3D7_1432600
OG0005174	PBANKA_1011700	PF3D7_1433200
OG0005175	PBANKA_1008400	PF3D7_1436400
OG0005176	PBANKA_0611500	PF3D7_1437300
OG0005177	PBANKA_1306700	PF3D7_1442800
OG0005178	PBANKA_1308500	PF3D7_1444700
OG0005179	PBANKA_1313600	PF3D7_1449900
OG0005180	PBANKA_1313900	PF3D7_1450200
OG0005181	PBANKA_1315800	PF3D7_1452100
OG0005182	PBANKA_1316500	PF3D7_1452800
OG0005183	PBANKA_1317000	PF3D7_1453300
OG0005184	PBANKA_1325400	PF3D7_1461700
OG0005185	PBANKA_1326500	PF3D7_1462900
OG0005186	PBANKA_1326600	PF3D7_1463000
OG0005187	PBANKA_1330300	PF3D7_1466900
OG0005188	PBANKA_1333400	PF3D7_1470200
OG0005189	PBANKA_1334500	PF3D7_1471300
OG0005190	PBANKA_1334800	PF3D7_1471600
OG0005191	PBANKA_1335600	PF3D7_1472400
OG0005192	PBANKA_1336800	PF3D7_1473600
OG0005193	PBANKA_1302000	PF3D7_1474200
OG0005272	PBANKA_API00410	PF3D7_API01500
OG0005278	PBANKA_1245150	PF3D7_0530750
OG0005290	PBANKA_0209600	PF3D7_0103500
OG0005291	PBANKA_0205000	PF3D7_0108500
OG0005293	PBANKA_0300900	PF3D7_0202800
