Geneid	groups	description
PBANKA_1015200	71	diphthamide biosynthesis protein 2, putative
PBANKA_1036400	71	ribosome biogenesis protein BOP1, putative
PBANKA_1119400	71	conserved Plasmodium protein, unknown function
PBANKA_1226000	71	tRNA pseudouridine synthase, putative
PBANKA_1226400	71	cactin homolog, putative
PBANKA_1345800	71	RNA-binding protein, putative
PBANKA_1347000	71	conserved protein, unknown function
PBANKA_0203750	72	phosphatidate cytidylyltransferase, putative
PBANKA_0210800	72	conserved Plasmodium protein, unknown function
PBANKA_0306900	72	Sec61-gamma subunit of protein translocation complex, putative
PBANKA_0308000	72	ras-related protein Rab-5A, putative
PBANKA_0308800	72	GDP-fructose:GMP antiporter, putative
PBANKA_0309200	72	conserved Plasmodium protein, unknown function
PBANKA_0309600	72	SRR1-like protein
PBANKA_0312900	72	Alba domain-containing protein, putative
PBANKA_0315700	72	conserved Plasmodium protein, unknown function
PBANKA_0403900	72	conserved protein, unknown function
PBANKA_0412800	72	eukaryotic translation initiation factor 4E, putative
PBANKA_0511600	72	conserved Plasmodium protein, unknown function
PBANKA_0522300	72	conserved Plasmodium protein, unknown function
PBANKA_0601800	72	DNA/RNA-binding protein, putative
PBANKA_0608200	72	ATP synthase mitochondrial F1 complex assembly factor 1, putative
PBANKA_0609250	72	small nucleolar RNA snoR14
PBANKA_0613600	72	phosphopantothenate--cysteine ligase, putative
PBANKA_0616600	72	ATP synthase F0 subunit a-like protein, putative
PBANKA_0620700	72	conserved Plasmodium protein, unknown function
PBANKA_0621700	72	type 2A phosphatase-associated protein 42, putative
PBANKA_0706100	72	conserved protein, unknown function
PBANKA_0709800	72	conserved Plasmodium protein, unknown function
PBANKA_0710500	72	conserved Plasmodium protein, unknown function
PBANKA_0713100	72	rhoptry neck protein 5
PBANKA_0717100	72	conserved protein, unknown function
PBANKA_0719300	72	bifunctional dihydrofolate reductase-thymidylate synthase, putative
PBANKA_0805300	72	conserved Plasmodium protein, unknown function
PBANKA_0813700	72	conserved Plasmodium protein, unknown function
PBANKA_0815600	72	transcription elongation factor 1, putative
PBANKA_0818300	72	conserved protein, unknown function
PBANKA_0822000	72	conserved Plasmodium protein, unknown function
PBANKA_0829400	72	conserved Plasmodium protein, unknown function
PBANKA_0832000	72	selenoprotein, putative
PBANKA_0832300	72	conserved Plasmodium protein, unknown function
PBANKA_0833400	72	apicoplast ribosomal protein S6, putative
PBANKA_0836400	72	Plasmodium exported protein, unknown function
PBANKA_0836941	72	fam-b protein
PBANKA_0837101	72	PIR protein
PBANKA_0913200	72	conserved Plasmodium membrane protein, unknown function
PBANKA_0922700	72	conserved protein, unknown function
PBANKA_0923100	72	conserved Plasmodium protein, unknown function
PBANKA_0927100	72	conserved protein, unknown function
PBANKA_0930700	72	conserved protein, unknown function
PBANKA_0935200	72	nucleic acid binding protein, putative
PBANKA_0935400	72	ubiquinone biosynthesis protein COQ4, putative
PBANKA_1015300	72	rRNA (adenosine-2'-O-)-methyltransferase, putative
PBANKA_1015700	72	protein archease, putative
PBANKA_1016600	72	conserved Plasmodium protein, unknown function
PBANKA_1021500	72	copper transporter, putative
PBANKA_1023900	72	glutathione S-transferase, putative
PBANKA_1028100	72	mRNA-capping enzyme subunit alpha, putative
PBANKA_1028800	72	DnaJ protein, putative
PBANKA_1035500	72	vacuolar protein sorting-associated protein 29, putative
PBANKA_1101800	72	vacuolar protein sorting-associated protein 11, putative
PBANKA_1107900	72	triose phosphate transporter
PBANKA_1111300	72	EKC/KEOPS complex subunit CGI121, putative
PBANKA_1115900	72	conserved Plasmodium protein, unknown function
PBANKA_1118300	72	conserved Plasmodium protein, unknown function
PBANKA_1119000	72	conserved Plasmodium protein, unknown function
PBANKA_1121600	72	conserved Plasmodium protein, unknown function
PBANKA_1127100	72	protease, putative
PBANKA_1129500	72	bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, putative
PBANKA_1130100	72	RNA polymerase II transcription factor B subunit 4, putative
PBANKA_1135000	72	YOP1-like protein, putative
PBANKA_1146600	72	fam-b protein
PBANKA_1201300	72	conserved Plasmodium protein, unknown function
PBANKA_1212100	72	conserved Plasmodium protein, unknown function
PBANKA_1217300	72	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative
PBANKA_1220600	72	conserved Plasmodium protein, unknown function
PBANKA_1222300	72	coatomer subunit epsilon, putative
PBANKA_1227000	72	filament assembling protein, putative
PBANKA_1229300	72	conserved Plasmodium protein, unknown function
PBANKA_1230600	72	conserved oligomeric Golgi complex subunit 4, putative
PBANKA_1239600	72	ubiquitin fusion degradation protein 1, putative
PBANKA_1313500	72	conserved protein, unknown function
PBANKA_1327080	72	conserved Plasmodium protein, unknown function
PBANKA_1331000	72	conserved Plasmodium protein, unknown function
PBANKA_1331800	72	derlin-1, putative
PBANKA_1333500	72	conserved Plasmodium protein, unknown function
PBANKA_1337300	72	conserved protein, unknown function
PBANKA_1338000	72	conserved protein, unknown function
PBANKA_1340700	72	mitochondrial fission 1 protein, putative
PBANKA_1347300	72	SAM-dependent RNA methyltransferase, putative
PBANKA_1353000	72	conserved Plasmodium protein, unknown function
PBANKA_1409500	72	protein ISD11, putative
PBANKA_1439900	72	conserved Plasmodium protein, unknown function
PBANKA_1449200	72	protein TOC75, putative
PBANKA_1453200	72	BTB/POZ domain-containing protein, putative
PBANKA_1460900	72	tRNA-splicing endonuclease, putative
PBANKA_1461200	72	conserved protein, unknown function
PBANKA_1463500	72	translation initiation factor eIF-2B subunit beta, putative
PBANKA_0205000	73	EELM2 domain-containing protein, putative
PBANKA_0417400	73	GTPase-activating protein, putative
PBANKA_0512900	73	conserved protein, unknown function
PBANKA_0518400	73	translation initiation factor IF-3, putative
PBANKA_0715200	73	eukaryotic translation initiation factor 3 subunit G, putative
PBANKA_0819000	73	glideosome-associated protein 50, putative
PBANKA_0903700	73	cysteine-rich PDZ-binding protein, putative
PBANKA_0917200	73	RNA-binding protein s1, putative
PBANKA_0938900	73	IWS1-like protein, putative
PBANKA_1007300	73	peptide chain release factor 2, putative
PBANKA_1010000	73	mitochondrial acidic protein MAM33, putative
PBANKA_1024800	73	ATP synthase-associated protein, putative
PBANKA_1136300	73	RNA-binding protein, putative
PBANKA_1234900	73	protein phosphatase PPM9
PBANKA_1241900	73	ubiquitin-conjugating enzyme E2 N, putative
PBANKA_1324100	73	ubiquitin carboxyl-terminal hydrolase isozyme L3, putative
PBANKA_1325300	73	splicing factor 3B subunit 2, putative
PBANKA_1357900	73	conserved Plasmodium protein, unknown function
PBANKA_1401300	73	40S ribosomal protein S7, putative
PBANKA_1421800	73	ATP synthase subunit epsilon, mitochondrial, putative
PBANKA_0205800	74	eukaryotic translation initiation factor 2-alpha kinase 2
PBANKA_0607800	74	cytosolic iron-sulfur protein assembly protein 1, putative
PBANKA_0609500	74	kinesin-X3, putative
PBANKA_0827500	74	glutamine-dependent NAD(+) synthetase, putative
PBANKA_0924100	74	thioredoxin-like protein, putative
PBANKA_0941300	74	translocon component PTEX88
PBANKA_1030500	74	mini-chromosome maintenance complex-binding protein, putative
PBANKA_1035900	74	glycerophosphodiester phosphodiesterase, putative
PBANKA_1138200	74	RuvB-like helicase 3, putative
PBANKA_1302000	74	conserved Plasmodium protein, unknown function
PBANKA_1304800	74	conserved Plasmodium protein, unknown function
PBANKA_1329200	74	dynein beta chain, putative
PBANKA_1332600	74	conserved Plasmodium protein, unknown function
PBANKA_1357000	74	aminomethyltransferase, putative
PBANKA_1417500	74	conserved Plasmodium protein, unknown function
PBANKA_1426100	74	conserved protein, unknown function
PBANKA_1429600	74	proline--tRNA ligase
PBANKA_1437100	74	conserved Plasmodium protein, unknown function
PBANKA_0206800	75	conserved Plasmodium protein, unknown function
PBANKA_0208900	75	StAR-related lipid transfer protein, putative
PBANKA_0317021	75	fam-b protein
PBANKA_0710800	75	Snf2-related CBP activator, putative
PBANKA_0824700	75	thioredoxin reductase, putative
PBANKA_0829500	75	conserved Plasmodium protein, unknown function
PBANKA_1040561	75	PIR protein
PBANKA_1115700	75	kinetochore protein NDC80, putative
PBANKA_1145751	75	tRNA Cysteine
PBANKA_1352200	75	conserved Plasmodium protein, unknown function
PBANKA_1365000	75	conserved Plasmodium protein, unknown function
PBANKA_1421241	75	tRNA Leucine
PBANKA_0207000	76	calcium-transporting ATPase, putative
PBANKA_0307900	76	conserved Plasmodium protein, unknown function
PBANKA_0401800	76	HAD superfamily protein, putative
PBANKA_0406400	76	zinc finger protein, putative
PBANKA_0409400	76	kinase-related protein PKRP
PBANKA_0509000	76	exported protein 3, putative
PBANKA_0519800	76	acetyl-CoA transporter, putative
PBANKA_0700900	76	reticulocyte binding protein, putative
PBANKA_0708000	76	protein transport protein SEC23, putative
PBANKA_0718400	76	histone acetyltransferase, putative
PBANKA_0722941	76	fam-b protein
PBANKA_0807800	76	DNA replication complex GINS protein, putative
PBANKA_0828000	76	zinc finger protein, putative
PBANKA_0906900	76	conserved Plasmodium protein, unknown function
PBANKA_0911400	76	CLPTM1 domain-containing protein, putative
PBANKA_0919600	76	CCR4-NOT transcription complex subunit 2, putative
PBANKA_0943500	76	iron-sulfur cluster assembly protein SufD
PBANKA_1022100	76	conserved Plasmodium protein, unknown function
PBANKA_1039900	76	conserved Plasmodium protein, unknown function
PBANKA_1114900	76	phosphatidylinositol 3-kinase, putative
PBANKA_1201400	76	guanylate cyclase organizer UGO, putative
PBANKA_1236800	76	conserved Plasmodium protein, unknown function
PBANKA_1324600	76	ribosomal protein S10, apicoplast, putative
PBANKA_1341700	76	conserved Plasmodium protein, unknown function
PBANKA_1355600	76	sporozoite protein essential for cell traversal
PBANKA_1356900	76	U4/U6 small nuclear ribonucleoprotein PRP4, putative
PBANKA_1417400	76	conserved Plasmodium protein, unknown function
PBANKA_1418500	76	TBC domain protein, putative
PBANKA_1443300	76	merozoite surface protein 9, putative
PBANKA_1446800	76	60 kDa chaperonin, putative
PBANKA_1448500	76	sentrin-specific protease 1, putative
PBANKA_1451500	76	conserved Plasmodium protein, unknown function
PBANKA_1451600	76	SUMO-activating enzyme subunit 2, putative
PBANKA_0209100	77	thrombospondin-related sporozoite protein
PBANKA_0513000	77	inner membrane complex protein 1m, putative
PBANKA_0603500	77	cytidine deaminase, putative
PBANKA_0703200	77	ribosomal protein L21, apicoplast, putative
PBANKA_0709200	77	polyribonucleotide 5'-hydroxyl-kinase Clp1, putative
PBANKA_0718100	77	glutamyl-tRNA(Gln) amidotransferase subunit A
PBANKA_0916000	77	conserved Plasmodium protein, unknown function
PBANKA_1037800	77	secreted ookinete adhesive protein
PBANKA_1112000	77	conserved Plasmodium protein, unknown function
PBANKA_1128900	77	alpha/beta hydrolase, putative
PBANKA_1200700	77	conserved Plasmodium protein, unknown function
PBANKA_1224600	77	conserved Plasmodium protein, unknown function
PBANKA_1336800	77	conserved Plasmodium protein, unknown function
PBANKA_1462400	77	protein CutA, putative
PBANKA_0209600	78	conserved Plasmodium protein, unknown function
PBANKA_0608400	78	50S ribosomal protein L1, apicoplast, putative
PBANKA_0700600	78	Plasmodium exported protein, unknown function
PBANKA_1120500	78	ribonuclease P/MRP protein subunit RPP1, putative
PBANKA_1137800	78	glideosome-associated connector
PBANKA_1200600	78	Plasmodium exported protein, unknown function
PBANKA_1220000	78	nucleic acid-binding protein, putative
PBANKA_1229400	78	F-box protein FBXO6, putative
PBANKA_0211500	79	proteasome subunit alpha type-5, putative
PBANKA_0316900	79	PIR protein
PBANKA_0317061	79	fam-a protein
PBANKA_0404400	79	cytochrome b-c1 complex subunit 8, putative
PBANKA_0405600	79	microtubule-associated protein RP/EB family, putative
PBANKA_0407600	79	asparagine synthetase [glutamine-hydrolyzing]
PBANKA_0505100	79	ADP-ribosylation factor, putative
PBANKA_0511000	79	biotin--protein ligase 1
PBANKA_0602700	79	nucleosome assembly protein, putative
PBANKA_0607600	79	U6 snRNA-associated Sm-like protein LSm7, putative
PBANKA_0611500	79	conserved Plasmodium protein, unknown function
PBANKA_0819100	79	cytochrome b5, putative
PBANKA_0824800	79	polyadenylate-binding protein 2, putative
PBANKA_0826500	79	histone deacetylase 1, putative
PBANKA_0930600	79	conserved Plasmodium protein, unknown function
PBANKA_0933500	79	rhomboid protease ROM1
PBANKA_0936600	79	conserved Plasmodium protein, unknown function
PBANKA_1021400	79	cytochrome c oxidase assembly protein COX14, putative
PBANKA_1024371	79	tRNA Proline
PBANKA_1033900	79	40S ribosomal protein S8e, putative
PBANKA_1105500	79	mediator of RNA polymerase II transcription subunit 11, putative
PBANKA_1119600	79	merozoite surface protein 10, putative
PBANKA_1132600	79	ubiquitin-conjugating enzyme E2, putative
PBANKA_1145721	79	tRNA Arginine
PBANKA_1209000	79	eukaryotic translation initiation factor 2 subunit beta, putative
PBANKA_1215500	79	translation machinery-associated protein 7, putative
PBANKA_1221100	79	conserved protein, unknown function
PBANKA_1226470	79	C/D small nucleolar RNA
PBANKA_1233700	79	conserved protein, unknown function
PBANKA_1309700	79	ATP-dependent RNA helicase DDX5, putative
PBANKA_1324300	79	inner membrane complex sub-compartment protein 3
PBANKA_1337600	79	conserved Plasmodium protein, unknown function
PBANKA_1358600	79	isocitrate dehydrogenase [NADP], mitochondrial, putative
PBANKA_1360200	79	conserved Plasmodium protein, unknown function
PBANKA_1409400	79	ribosomal protein S15, mitochondrial, putative
PBANKA_1459300	79	actin I
PBANKA_0212100	80	eukaryotic translation initiation factor 2 subunit alpha
PBANKA_0213100	80	signal recognition particle subunit SRP9, putative
PBANKA_0516500	80	conserved Plasmodium protein, unknown function
PBANKA_0517700	80	ubiquitin-conjugating enzyme E2, putative
PBANKA_0600600	80	NIMA related kinase 3, putative
PBANKA_0601900	80	high mobility group protein B1, putative
PBANKA_0804000	80	60S ribosomal protein L37, putative
PBANKA_0810700	80	subpellicular microtubule protein 1, putative
PBANKA_0928100	80	phosphoglycerate mutase, putative
PBANKA_0939500	80	DNA repair protein RAD51
PBANKA_1004400	80	ribosomal protein L25, putative
PBANKA_1015400	80	CPW-WPC family protein
PBANKA_1031700	80	ankyrin-repeat protein, putative
PBANKA_1302700	80	OST-HTH associated domain protein, putative
PBANKA_1303300	80	cytochrome b-c1 complex subunit Rieske, putative
PBANKA_1315400	80	calcineurin subunit B, putative
PBANKA_1354380	80	U6 spliceosomal RNA
PBANKA_1400200	80	PIR protein
PBANKA_1405200	80	conserved Plasmodium protein, unknown function
PBANKA_1406500	80	conserved Plasmodium protein, unknown function
PBANKA_1411400	80	ubiquitin-like protein nedd8 homologue, putative
PBANKA_1424900	80	ubiquitin-conjugating enzyme E2, putative
PBANKA_1430700	80	conserved protein, unknown function
PBANKA_1433200	80	anaphase-promoting complex subunit 10, putative
PBANKA_1434400	80	secreted ookinete protein, putative
PBANKA_0212300	81	actin-like protein, putative
PBANKA_0304000	81	pentafunctional AROM polypeptide, putative
PBANKA_0521000	81	GDP dissociation inhibitor, putative
PBANKA_0807400	81	26S proteasome non-ATPase regulatory subunit 9, putative
PBANKA_0813900	81	26S proteasome regulatory subunit RPN8, putative
PBANKA_0830600	81	conserved Plasmodium protein, unknown function
PBANKA_0833300	81	palmitoyltransferase DHHC6, putative
PBANKA_0907000	81	heptatricopeptide repeat-containing protein, putative
